Tweet,Keyword
"Nepal logs 25 new Covid-19 cases According to the Health Ministry, 965,394 infected people have recovered from the disease so far and the number of active cases stands at 1,081. ",COVID-19
Nepal reports 16 new Covid-19 cases The number of active cases stands at 110. ,COVID-19
"Nepal reports 335 new Covid-19 cases The number of active cases stands at 2,971. ",COVID-19
Covid-19 vaccine shortage delays second booster shots Those in vulnerable groups were supposed to get their doses starting September.  — by @arjunpoudeltkp,COVID-19
Nepal reports eight new Covid-19 cases The number of active cases stands at 114. ,COVID-19
OPINION: Covid-19’s lessons for democracies Democracies must ensure that their emergency preparedness is robust for the next crisis.  — by @YLeterme,COVID-19
"Nepal reports 78 new Covid-19 cases, one death The new cases were confirmed through 1,148 tests. ",COVID-19
"Nepal logs 24 new Covid-19 cases According to the Health Ministry, 965,765 infected people have recovered from the disease so far and the number of active cases stands at 812. ",COVID-19
"Nepal reports 895 new Covid-19 cases One new death was reported in the last 24 hours. Number of active cases stands at 4,934. ",COVID-19
Nepal reports 25 new Covid-19 cases The number of active cases stands at 97. ,COVID-19
Nepal reports 28 new Covid-19 cases The number of active cases stands at 107. ,COVID-19
"China’s commercial hub of Shanghai ground to halt on Friday after the government locked down most of the city’s 26 million residents to stop the spread of Covid-19, even as official numbers put local cases falling for the second day in a row. ",COVID-19
"Nepal logs 10 new Covid-19 cases According to the Health Ministry, 966,399 infected people have recovered from the disease so far and the number of active cases stands at 334. ",COVID-19
"Nepal reports 852 new Covid-19 cases Number of active cases stands at 5,462. ",COVID-19
"Nepal reports 17 new Covid-19 cases According to the Health Ministry, 966,789 infected people have recovered from the disease so far and the number of active cases stands at 201. ",COVID-19
Nepal reports 98 new Covid-19 cases The number of active cases stands at 564. ,COVID-19
"Nepal reports 163 new Covid-19 cases According to the ministry, 984,212 infected people have recovered from the disease so far. The number of active cases stands at 2,430. ",COVID-19
"China’s capital Beijing is experiencing an “explosive” Covid-19 outbreak connected to a bar, a government spokesman said on Saturday, as the commercial hub, Shanghai,conducted mass testing to contain a jump in cases tied to a hair salon. ",COVID-19
"Nepal reports 658 new Covid-19 cases According to the ministry, 979,357 infected people have recovered from the disease so far. The number of active cases stands at 4,296. ",COVID-19
"Nepal logs 38 new Covid-19 cases According to the Health Ministry, 963,861 infected people have recovered from the disease so far and the number of active cases stands at 2,453. ",COVID-19
Recovery taking longer than expected Pokhara tourism has been trying to bounce back from the Covid-19 disaster. But it has been tough going.  — by @abstractdpak,COVID-19
"Nepal logs 42 new Covid-19 cases According to the Health Ministry, 965,228 infected people have recovered from the disease so far and the number of active cases stands at 1,198. ",COVID-19
China’s hesitancy to join the UN project involving other Asian nations may compound frustration by global researchers who have been pressing Beijing to share information about the origins of Covid-19. ,COVID-19
"Nepal reports 206 new Covid-19 cases The number of active cases stands at 1,005. ",COVID-19
Nepal reports 14 new Covid-19 cases The number of active cases stands at 104. ,COVID-19
Measles: Global increase in cases The Covid-19 pandemic made it difficult to deal with the measles outbreak and stop its spread.  — read opinion by @con_meehan,COVID-19
"Nepal reports 912 new Covid-19 cases One new death was reported in the last 24 hours. Number of active cases stands at 5,760. ",COVID-19
OPINION: Breakthrough Covid-19 wave in Nepal It is difficult to predict the outcome of the current breakthrough. Careful monitoring is essential.  — by Dr Sher Bahadur Pun,COVID-19
"Nepal reports 63 new Covid-19 cases According to the ministry, 986,720 infected people have recovered from the disease so far. The number of active cases stands at 1,004. ",COVID-19
"Nepal reports 660 new Covid-19 cases One new death was reported in the last 24 hours. Number of active cases stands at 5,641. ",COVID-19
Nepal reports 23 new Covid-19 cases The number of active cases stands at 110. ,COVID-19
"Nepal reports 15 new Covid-19 cases According to the Health Ministry, 966,747 infected people have recovered from the disease so far and the number of active cases stands at 215. ",COVID-19
"Nepal reports nine new Covid-19 cases According to the Health Ministry, 966,674 infected people have recovered from the disease so far and the number of active cases stands at 211. ",COVID-19
"Nepal logs 13 new Covid-19 cases According to the Health Ministry, 966,424 infected people have recovered from the disease so far and the number of active cases stands at 318. ",COVID-19
"Nepal reports eight new Covid-19 cases According to the Health Ministry, 966,806 infected people have recovered from the disease so far and the number of active cases stands at 190. ",COVID-19
EDITORIAL: Trade in limbo The Covid-19 saga cannot be continuously used as a pretext to shut the border points. ,COVID-19
"Nepal reports 868 new Covid-19 cases Three new deaths were reported in the last 24 hours. Number of active cases stands at 5,885. ",COVID-19
"Nepal reports 104 new Covid-19 cases According to the ministry, 984,413 infected people have recovered from the disease so far. The number of active cases stands at 2,316. ",COVID-19
"Nepal logs 19 new Covid-19 cases According to the Health Ministry, 966,160 infected people have recovered from the disease so far and the number of active cases stands at 520. ",COVID-19
"OPINION: BF.7: A cause for concern? Amid the ongoing Covid-19 crisis in China, the possible introduction of the BF.7 variant has created fear in Nepal.  — by Dr Sher Bahadur Pun",COVID-19
"Nepal reports 51 new Covid-19 cases According to the ministry, 986,335 infected people have recovered from the disease so far. The number of active cases stands at 1,223. ",COVID-19
"Nepal reports 456 new Covid-19 cases The number of active cases stands at 2,841. ",COVID-19
"Nepal reports 10 new Covid-19 cases According to the Health Ministry, 966,991 infected people have recovered from the disease so far and the number of active cases stands at 133. ",COVID-19
Thousands of children aged between five and 11 deprived of Covid-19 vaccine due to dose shortage  — by @arjunpoudeltkp,COVID-19
"Nepal logs 37 new Covid-19 cases According to the Health Ministry, the number of active cases stands at 3,241. ",COVID-19
"Nepal reports 568 new Covid-19 cases One new death was reported in the last 24 hours. Number of active cases stands at 3,534. ",COVID-19
"Dengue detection in Lalitpur raises the risk of a ‘triple whammy’ Spread of dengue is alarming as the country is already dealing with cholera outbreak and resurgence of Covid-19, experts say.  — by @arjunpoudeltkp",COVID-19
EDITORIAL: A bit of a concern Careful monitoring of the rise in Covid-19 cases should be given high priority. ,COVID-19
Nepal reports 62 new Covid-19 cases The number of active cases stands at 261. ,COVID-19
Nepal reports 27 new Covid-19 cases The number of active cases stands at 188. ,COVID-19
"Nepal reports 347 new Covid-19 cases Two new deaths were reported in the last 24 hours. Number of active cases stands at 3,177. ",COVID-19
